source	interaction	target
LEF1	upregulates-expression	TCF7
MYB	upregulates-expression	HSPA8
HSPA8	upregulates-expression	MYC
HSPA9	upregulates-expression	MYC
SREBF2	upregulates-expression	NPC1L1
NPC1L1	upregulates-expression	SREBF2
IHH	upregulates-expression	SMAD4
MYC	upregulates-expression	HSPA4
MYB	upregulates-expression	HSPA5
HSPA4	upregulates-expression	MYC
MYH11	downregulates-expression	NOTCH1
ARNT	upregulates-expression	SLC2A3
SF1	downregulates-expression	TCERG1
YY1	upregulates-expression	COX7C
ARNT	upregulates-expression	SLC2A1
L3MBTL2	downregulates-expression	CDC7
SCAP	upregulates-expression	AR
TYK2	downregulates-expression	IL2
DSP	downregulates-expression	LEF1
HBEGF	upregulates-expression	FOS
MAX	downregulates-expression	CCL5
JUN	upregulates-expression	SMAD3
SMAD3	upregulates-expression	JUN
JUN	upregulates-expression	SMAD4
SMAD4	upregulates-expression	JUN
JUN	upregulates-expression	SMAD7
CDK8	downregulates-expression	LEP
WT1	downregulates-expression	PDGFA
AR	upregulates-expression	WNT7B
SRF	upregulates-expression	PLAU
RAD51	upregulates-expression	ETS1
FOXQ1	upregulates-expression	TWIST1
XBP1	upregulates-expression	HDGF
TP63	upregulates-expression	RUNX1
RAD51	upregulates-expression	ETV4
KLF6	upregulates-expression	CGB5
CCNC	downregulates-expression	LEP
AR	downregulates-expression	WEE1
PTGDR	upregulates-expression	E2F2
XBP1	upregulates-expression	KDELR3
IGFBP6	downregulates-expression	CTNNB1
NFKB1	upregulates-expression	AGER
CREBBP	upregulates-expression	ASCL1
TRIM28	downregulates-expression	E2F3
TRIM28	downregulates-expression	E2F4
MAX	downregulates-expression	ZFP36L1
TRIM16	downregulates-expression	E2F1
MED1	upregulates-expression	HMGCR
SP1	upregulates-expression	APLNR
ZNF382	downregulates-expression	ID1
MAX	upregulates-expression	CDC25A
DEAF1	downregulates-expression	HTR1A
MAMLD1	upregulates-expression	FCER2
ATF4	upregulates-expression	DDR2
SOX2	upregulates-expression	DPPA4
MYC	downregulates-expression	CCL5
TSC22D1	upregulates-expression	CNP
EPAS1	upregulates-expression	EPO
GTF3A	upregulates-expression	BAG3
NRIP1	upregulates-expression	NR1D1
NFKB1	upregulates-expression	PTHLH
CREBBP	upregulates-expression	HMGCR
HMGCR	upregulates-expression	CREBBP
MECP2	upregulates-expression	GPRIN1
MYC	downregulates-expression	CD33
ELOVL6	upregulates-expression	PPARA
NFKB1	upregulates-expression	PTGS2
MEIS1	upregulates-expression	PF4
TP53	upregulates-expression	TP73
ELOVL5	upregulates-expression	PPARA
CREB1	upregulates-expression	MUC4
TP73	upregulates-expression	TP63
SP1	upregulates-expression	GRK2
CBFB	upregulates-expression	TJP1
POU2F1	upregulates-expression	TMPRSS2
PAX6	upregulates-expression	PDX1
TP53	upregulates-expression	TP63
RELA	downregulates-expression	IL1A
STAT6	upregulates-expression	FCER2
IL10	downregulates-expression	IL18
IL13	downregulates-expression	IL18
RELA	upregulates-expression	EGFR
IL10	downregulates-expression	IL1A
IL10	downregulates-expression	IL1B
IL13	downregulates-expression	IL1A
IL13	downregulates-expression	IL1B
CDKN1A	upregulates-expression	ID1
CDKN1A	upregulates-expression	ID2
CDKN1A	upregulates-expression	ID3
CDKN2A	upregulates-expression	ID1
CDKN2A	upregulates-expression	ID2
CDKN2A	upregulates-expression	ID3
ESR1	upregulates-expression	PSEN2
NFATC2	upregulates-expression	DGKA
ISYNA1	upregulates-expression	IER2
ARNT	upregulates-expression	ITGB2
SP1	upregulates-expression	IVL
AR	downregulates-expression	E2F1
HNRNPA2B1	upregulates-expression	MYC
MYC	upregulates-expression	HNRNPA2B1
PARP1	downregulates-expression	SNAI1
SPDEF	upregulates-expression	SPINK4
ARNT	upregulates-expression	LDHA
HIST2H2BE	upregulates-expression	BCL2
VDR	downregulates-expression	SKP2
FAM120B	upregulates-expression	CD36
SUPT16H	upregulates-expression	FANCD2
RELA	upregulates-expression	TF
FOXO1	upregulates-expression	BCL2L11
FOXO3	upregulates-expression	BCL2L11
BCL2L11	upregulates-expression	FOXO3
FOXO4	upregulates-expression	BCL2L11
MECP2	downregulates-expression	PTPN1
MDM2	downregulates-expression	E2F1
E2F1	downregulates-expression	MDM2
RELA	upregulates-expression	HYAL1
MAX	downregulates-expression	LGALS1
THRAP3	upregulates-expression	PLIN1
SOX2	downregulates-expression	RHO
COL1A1	upregulates-expression	SMAD3
COL1A2	upregulates-expression	SMAD3
NR3C1	upregulates-expression	NR1I3
STAT3	downregulates-expression	TP53
TP53	downregulates-expression	STAT3
SIRT1	downregulates-expression	ICAM1
SIRT1	downregulates-expression	E2F1
MOV10	downregulates-expression	NOTCH2
MOV10	downregulates-expression	NOTCH3
MOV10	downregulates-expression	NOTCH4
MOV10	downregulates-expression	NOTCH1
EGR2	upregulates-expression	FCER2
STAT1	upregulates-expression	SMAD7
CREBBP	upregulates-expression	CDKN1A
MAMLD1	upregulates-expression	GZMB
CREB1	upregulates-expression	PPARGC1A
AHR	upregulates-expression	PCNA
PROX1	downregulates-expression	RGS4
ESR1	upregulates-expression	CDKN1A
NEK2	downregulates-expression	FOXO1
ESR2	upregulates-expression	CDKN1A
HIST3H2BB	upregulates-expression	KDM4B
YY1	upregulates-expression	DBH
NPAS2	upregulates-expression	NAMPT
MYOCD	upregulates-expression	ACTG2
RUNX3	upregulates-expression	DNASE1
BAK1	upregulates-expression	TP53
SAT1	upregulates-expression	FOXO3
NRL	upregulates-expression	NR2E3
IGH@	downregulates-expression	NOTCH1
CHD9	upregulates-expression	SULT2A1
MYOCD	upregulates-expression	ACTA2
SP1	upregulates-expression	HTT
NR3C1	upregulates-expression	NTS
MYC	downregulates-expression	LGALS1
NFKB1	upregulates-expression	TNFSF10
E2F1	downregulates-expression	PNRC2
ERG	upregulates-expression	VWF
B2M	upregulates-expression	EOMES
FASLG	upregulates-expression	MYC
MYC	upregulates-expression	FASLG
ATXN3	upregulates-expression	SOD2
ERG	upregulates-expression	VIM
MYC	upregulates-expression	NBN
NCL	upregulates-expression	MYC
SP1	upregulates-expression	HPR
MAX	downregulates-expression	BCL2
NR5A1	upregulates-expression	LHB
NR0B1	downregulates-expression	STAR
HDAC7	downregulates-expression	AKAP12
KLF4	downregulates-expression	ODC1
E2F1	upregulates-expression	TNFSF11
TNFSF11	upregulates-expression	E2F1
PCGF6	downregulates-expression	UXT
NFKB2	upregulates-expression	RBPJ
JUN	upregulates-expression	MMP13
NF1	upregulates-expression	MYC
SP1	upregulates-expression	XIAP
HDAC3	downregulates-expression	IFNA1
NR1H4	upregulates-expression	NR1I2
LGALS3	upregulates-expression	RUNX1
RUNX1	upregulates-expression	LGALS3
LGALS3	upregulates-expression	RUNX2
RUNX2	upregulates-expression	LGALS3
NCOA6	upregulates-expression	CYP7A1
SP1	upregulates-expression	IL6
PAX5	upregulates-expression	BAX
ETV6	upregulates-expression	CDKN1A
SP1	downregulates-expression	SOD2
PTGDR	upregulates-expression	CCNE1
PTGDR	upregulates-expression	CCNE2
KAT5	downregulates-expression	HDC
SP1	upregulates-expression	PHGDH
TFAP2A	downregulates-expression	CEBPA
PTGDR	upregulates-expression	CCNA2
PRF1	upregulates-expression	STAT1
PRF1	upregulates-expression	STAT3
STAT4	upregulates-expression	PRF1
TFDP1	upregulates-expression	HIC1
TFDP2	upregulates-expression	HIC1
F3	upregulates-expression	RELA
MAX	upregulates-expression	NBN
RARG	upregulates-expression	ICAM1
RARA	upregulates-expression	ICAM1
MYC	upregulates-expression	MME
NCOA1	upregulates-expression	ACOX1
NCOA2	upregulates-expression	ACOX1
NCOA6	upregulates-expression	ACOX1
MNT	upregulates-expression	MYC
MYC	downregulates-expression	BCL2
ATF1	upregulates-expression	CFTR
MAPK1	upregulates-expression	PTGS2
MAPK3	upregulates-expression	PTGS2
CARM1	upregulates-expression	CD36
NFIC	upregulates-expression	SMUG1
TRIM28	downregulates-expression	CCND3
NELFCD	upregulates-expression	ATM
DYNC1I1	upregulates-expression	CTNNB1
NELFCD	upregulates-expression	ATR
JAK3	upregulates-expression	CCND3
JAK1	upregulates-expression	CCND3
WT1	upregulates-expression	CKM
SMARCD3	upregulates-expression	FDFT1
EP300	upregulates-expression	ODC1
CHD9	upregulates-expression	HMGCS1
CHD9	upregulates-expression	HMGCS2
TWIST2	upregulates-expression	CD44
TWIST1	upregulates-expression	CD44
EP300	upregulates-expression	BNIP3L
MYB	upregulates-expression	MYC
ALB	upregulates-expression	PAG1
MED30	upregulates-expression	FABP4
MED31	upregulates-expression	FABP4
EPHB3	upregulates-expression	CTNNB1
MED20	upregulates-expression	FABP4
MED21	upregulates-expression	FABP4
MED22	upregulates-expression	FABP4
MED23	upregulates-expression	FABP4
MED24	upregulates-expression	FABP4
MED25	upregulates-expression	FABP4
MED26	upregulates-expression	FABP4
MED27	upregulates-expression	FABP4
MED28	upregulates-expression	FABP4
MED29	upregulates-expression	FABP4
DLL4	upregulates-expression	RBPJ
ELK1	downregulates-expression	ACTA2
SP3	upregulates-expression	HGF
SP1	upregulates-expression	HGF
CREBBP	upregulates-expression	PSMC5
CLOCK	upregulates-expression	TIMELESS
FOXA1	upregulates-expression	APOB
MED10	upregulates-expression	FABP4
MED11	upregulates-expression	FABP4
MED12	upregulates-expression	FABP4
MED13	upregulates-expression	FABP4
MED14	upregulates-expression	FABP4
MED15	upregulates-expression	FABP4
MED16	upregulates-expression	FABP4
MED17	upregulates-expression	FABP4
MED18	upregulates-expression	FABP4
MED19	upregulates-expression	FABP4
CSE1L	upregulates-expression	TP53AIP1
PARP1	downregulates-expression	HTR1A
TP53	downregulates-expression	TOP2A
JUN	upregulates-expression	PTN
MYB	upregulates-expression	MPO
IFIT3	upregulates-expression	STAT2
HNF4A	downregulates-expression	GH1
SP3	upregulates-expression	FOS
MAZ	upregulates-expression	MMP14
FOXM1	upregulates-expression	NFATC3
MAF	upregulates-expression	MMP13
FOS	upregulates-expression	SRR
SRF	upregulates-expression	FOS
TP53	upregulates-expression	TNFRSF10B
TP53	upregulates-expression	TNFRSF10C
TP53	upregulates-expression	TNFRSF10D
TP53	upregulates-expression	TNFRSF10A
TNFRSF10A	upregulates-expression	TP53
CHD9	upregulates-expression	GRHL1
NFATC2	upregulates-expression	FOXP3
FLNA	downregulates-expression	KLK3
CHEK1	upregulates-expression	RAD51D
RAD51D	upregulates-expression	CHEK1
CEBPA	upregulates-expression	PRTN3
CEBPB	upregulates-expression	PRTN3
CEBPD	upregulates-expression	PRTN3
MYB	upregulates-expression	LCK
LCK	upregulates-expression	MYC
FOXA2	downregulates-expression	SCGB1A1
TBL1X	upregulates-expression	CYP1A1
SP1	upregulates-expression	CXCL5
TBP	upregulates-expression	FOS
KAT5	upregulates-expression	KLK3
NR2E3	upregulates-expression	RHO
CTNNB1	upregulates-expression	PITX2
KAT5	upregulates-expression	TFF1
RB1	downregulates-expression	CASP7
TFAP2A	downregulates-expression	KLF12
KLF12	downregulates-expression	TFAP2A
HELZ2	upregulates-expression	TXNRD1
RNASE3	downregulates-expression	GLI2
MYB	upregulates-expression	LYZ
RELA	upregulates-expression	NFKB1
NPM1	upregulates-expression	CDKN1A
EZH2	downregulates-expression	CDH1
STAT3	upregulates-expression	PTEN
NFKB1	upregulates-expression	IL18
NFKB1	upregulates-expression	IL10
RARA	upregulates-expression	FGFBP1
NFKB1	upregulates-expression	IL1B
TP53	upregulates-expression	SPP1
NR5A1	upregulates-expression	NR0B1
NR1H4	downregulates-expression	ABCC4
SLC2A4	upregulates-expression	SREBF1
SIRT1	downregulates-expression	CTNNB1
ERBB4	upregulates-expression	CSN2
TWIST1	downregulates-expression	MYB
TWIST2	downregulates-expression	MYB
SP1	downregulates-expression	ABCC1
COL5A2	upregulates-expression	SMAD3
TCFL5	downregulates-expression	CD2
SP3	upregulates-expression	NF1
SRSF1	downregulates-expression	NFKB1
HSF1	upregulates-expression	NAT1
STAT3	upregulates-expression	HSPA4
SP1	upregulates-expression	SLC39A8
PARP1	downregulates-expression	SERPINF1
SP1	upregulates-expression	MVK
STAT3	upregulates-expression	HSPB1
SGK1	downregulates-expression	GLI1
TFAP2A	upregulates-expression	APOE
RELA	upregulates-expression	IL17A
RELA	upregulates-expression	IL17C
MAX	upregulates-expression	TK1
RELA	upregulates-expression	IL12A
RELA	upregulates-expression	IL12B
SRM	upregulates-expression	MYC
SPI1	upregulates-expression	FCER1A
SP3	upregulates-expression	MYB
TBL1X	upregulates-expression	CD36
FGF10	upregulates-expression	PTF1A
SP1	upregulates-expression	MYC
MTA1	upregulates-expression	SNAI1
MTA1	upregulates-expression	SNAI2
SOX10	downregulates-expression	GJB1
CARM1	upregulates-expression	CYP1A1
IL10	upregulates-expression	IL1RN
IL23A	upregulates-expression	IL19
IL6ST	upregulates-expression	IFNG
KLF10	downregulates-expression	FGFR1
PAX6	upregulates-expression	GIP
SMARCD3	upregulates-expression	RGL1
IL23R	upregulates-expression	IL1B
IL23A	upregulates-expression	IL24
TBL1X	upregulates-expression	CYP7A1
IL1B	upregulates-expression	IL23A
IL23A	upregulates-expression	IL1B
IL23R	upregulates-expression	IL19
IL23R	upregulates-expression	IL24
MYB	upregulates-expression	TK1
MYC	upregulates-expression	TK1
ATF6	downregulates-expression	PDX1
MAML1	upregulates-expression	PTCRA
MAML2	upregulates-expression	PTCRA
MAML3	upregulates-expression	PTCRA
TP53	upregulates-expression	NLRC4
COPS5	upregulates-expression	EPO
SP3	downregulates-expression	ABCA1
PAX6	upregulates-expression	GCG
ABL1	upregulates-expression	CCND2
SPI1	upregulates-expression	CD40
PHOX2A	upregulates-expression	TLX2
PHOX2B	upregulates-expression	TLX2
TFDP1	upregulates-expression	FBXO5
TFDP2	upregulates-expression	FBXO5
IRF3	upregulates-expression	MAVS
USF1	upregulates-expression	CIITA
SPIB	upregulates-expression	CD40
PHB2	downregulates-expression	ARNT
RBBP4	upregulates-expression	CCNB2
COL6A1	upregulates-expression	SMAD3
COL6A2	upregulates-expression	SMAD3
COL6A3	upregulates-expression	SMAD3
RBBP4	upregulates-expression	CCNB1
TP53	upregulates-expression	CASP1
CASP1	upregulates-expression	TP53
TP53	upregulates-expression	CASP6
CASP7	upregulates-expression	TP53
TP63	upregulates-expression	CASP1
ARNT	upregulates-expression	ALDOA
TP73	upregulates-expression	CASP1
TP73	upregulates-expression	CASP2
PPARG	upregulates-expression	PTEN
SUPT4H1	upregulates-expression	FANCD2
SATB1	downregulates-expression	CYBB
DNMT1	downregulates-expression	CDKN2A
NCOA1	upregulates-expression	ALAS1
DNMT1	downregulates-expression	CDKN1A
NCOA2	upregulates-expression	ALAS1
SPI1	upregulates-expression	CCL2
NCOA6	upregulates-expression	ALAS1
RELA	upregulates-expression	IL23A
BTG2	upregulates-expression	SPHK1
SLC2A4RG	upregulates-expression	SLC2A4
RELA	upregulates-expression	IL1RN
NRF1	upregulates-expression	CAPNS1
ZNF385A	upregulates-expression	SFN
AIP	downregulates-expression	TFF1
EP300	upregulates-expression	BDKRB2
XBP1	upregulates-expression	PPP2R5B
TFAP2A	upregulates-expression	CRYAB
SP1	upregulates-expression	MPO
TFAP2B	upregulates-expression	CRYAB
PITX1	downregulates-expression	IRF2
PITX1	downregulates-expression	IRF7
SP1	upregulates-expression	MET
JUN	upregulates-expression	NR3C1
SIRT1	downregulates-expression	MMP9
JUN	upregulates-expression	VDR
STAT3	upregulates-expression	PIAS3
TAF9	upregulates-expression	GADD45A
PAX6	upregulates-expression	FABP7
CTCFL	upregulates-expression	BAG1
SP1	upregulates-expression	MIF
KLF2	downregulates-expression	FABP5
FZR1	upregulates-expression	CXCL8
JUND	upregulates-expression	CCR4
AGO1	downregulates-expression	PTEN
AGO2	downregulates-expression	PTEN
AGO3	downregulates-expression	PTEN
AGO4	downregulates-expression	PTEN
NRF1	upregulates-expression	PRDX3
JUN	upregulates-expression	FASLG
NRF1	upregulates-expression	PRDX5
TWIST1	upregulates-expression	CTPS1
CBFB	upregulates-expression	SPP1
MED1	upregulates-expression	RGL1
TWIST2	upregulates-expression	CTPS1
MYC	upregulates-expression	CXCR4
JUN	upregulates-expression	TNC
JUN	upregulates-expression	TNF
STAT3	upregulates-expression	POMC
NFE2L2	upregulates-expression	NECAB2
IFNAR1	upregulates-expression	IFNG
IFNAR2	upregulates-expression	IFNG
COL3A1	upregulates-expression	SMAD3
BAMBI	upregulates-expression	SMAD3
SMAD3	upregulates-expression	BAMBI
BAMBI	upregulates-expression	SMAD4
SMAD4	upregulates-expression	BAMBI
CREB1	upregulates-expression	LYL1
FOXM1	upregulates-expression	SFTPB
NFKB1	upregulates-expression	IFNG
SP3	upregulates-expression	LPL
NFKB1	downregulates-expression	REPS2
TAF9	upregulates-expression	TERT
SP1	upregulates-expression	LOR
TP53	upregulates-expression	BCL6
SP1	upregulates-expression	LEP
WNT16	upregulates-expression	FOXO1
SP1	upregulates-expression	FXR2
SIK1	downregulates-expression	PER1
FOXQ1	upregulates-expression	WNT3A
FOXA1	upregulates-expression	SFTPD
FOXA1	upregulates-expression	SFTPB
JUNB	upregulates-expression	CD82
BBC3	upregulates-expression	TP53
TP53	upregulates-expression	BBC3
RELA	upregulates-expression	SIRT1
TCEA1	upregulates-expression	FANCD2
ALPP	upregulates-expression	FOXO1
TP63	upregulates-expression	BBC3
TP73	upregulates-expression	BBC3
MYC	upregulates-expression	XPO1
STAT4	upregulates-expression	PPIA
NR3C1	downregulates-expression	TBX21
CARM1	upregulates-expression	ACADM
MECP2	downregulates-expression	SGK1
IL10	downregulates-expression	FCER2
HDAC2	downregulates-expression	MUC5AC
JUNB	upregulates-expression	CBFB
TP53	downregulates-expression	FGF2
PHB	upregulates-expression	MYC
HAND2	upregulates-expression	DBH
CLOCK	upregulates-expression	RORA
IFNA21	upregulates-expression	IFNG
IFNA17	upregulates-expression	IFNG
IFNA14	upregulates-expression	IFNG
SP3	upregulates-expression	JUN
IFNA16	upregulates-expression	IFNG
IFNA10	upregulates-expression	IFNG
STAT4	downregulates-expression	SNRPA1
PPARG	upregulates-expression	CDKN1A
GBX2	upregulates-expression	IL6
GFI1	downregulates-expression	CYP27B1
NKX3-1	downregulates-expression	FOS
NR3C2	downregulates-expression	ATP1B1
NR3C1	downregulates-expression	ATP1B1
TBL1X	upregulates-expression	ALAS1
E2F7	downregulates-expression	E2F1
E2F8	downregulates-expression	E2F1
E2F1	downregulates-expression	E2F4
E2F5	downregulates-expression	E2F1
TWIST1	downregulates-expression	NF1
TWIST2	downregulates-expression	NF1
EGR1	upregulates-expression	HPSE
HIF1A	upregulates-expression	AGTR1
DLX5	upregulates-expression	IRS2
RELA	upregulates-expression	MMP9
MMP9	upregulates-expression	RELA
SREBF1	upregulates-expression	PPARG
SREBF2	upregulates-expression	PPARG
EGR1	upregulates-expression	SNAI1
TP63	upregulates-expression	HELLS
FAM120B	downregulates-expression	LEP
NFIC	downregulates-expression	CCND1
TFAP2A	upregulates-expression	SULT1E1
TFAP2C	upregulates-expression	SULT1E1
NFIA	downregulates-expression	CCND1
NFIB	downregulates-expression	CCND1
NFE2L2	upregulates-expression	AKR1C1
NFE2L2	upregulates-expression	AKR1C2
NFE2L2	upregulates-expression	AKR1C3
PIK3CA	upregulates-expression	CCND3
TBL1XR1	upregulates-expression	PPARA
PIK3CA	upregulates-expression	CCND1
RELA	upregulates-expression	MMP1
RELA	upregulates-expression	MMP2
MMP3	upregulates-expression	RELA
MYB	upregulates-expression	WT1
FST	upregulates-expression	GLI2
GLI2	upregulates-expression	FST
FOXQ1	upregulates-expression	BCL11A
MEF2C	upregulates-expression	CKM
HAMP	upregulates-expression	STAT3
STAT3	upregulates-expression	HAMP
SSRP1	upregulates-expression	CHEK1
ERBB4	upregulates-expression	CXCL12
GLI1	upregulates-expression	BHLHE41
NFE2L2	upregulates-expression	CREG1
MECP2	downregulates-expression	OPRM1
IL12RB1	upregulates-expression	MPO
MED12	upregulates-expression	AXIN2
SPDEF	upregulates-expression	CDH1
TBL1X	upregulates-expression	ACSL1
STAT4	downregulates-expression	GSTO1
GCM1	upregulates-expression	PGF
MNAT1	upregulates-expression	ATR
PIK3R1	upregulates-expression	CCND3
