source	interaction	target
NKX2-1	upregulates-expression	NES
NKX2-1	upregulates-expression	HLA-A
NKX2-1	upregulates-expression	SFTPA2
NKX2-1	upregulates-expression	GH1
NKX2-1	upregulates-expression	ADCYAP1
NKX2-1	upregulates-expression	CCL11
NKX2-1	upregulates-expression	IL6
NKX2-1	upregulates-expression	CEBPA
NKX2-1	downregulates-expression	TGFB2
NKX2-1	upregulates-expression	HHEX
NKX2-1	upregulates-expression	MDK
NKX2-1	downregulates-expression	NRP2
NKX2-1	upregulates-expression	FLT1
NKX2-1	upregulates-expression	PRL
NKX2-2	upregulates-expression	INS
NKX2-2	upregulates-expression	NKX6-1
NKX2-2	upregulates-expression	PLP1
NKX2-2	upregulates-expression	SLIT1
NKX2-2	upregulates-expression	SULF1
NKX2-5	upregulates-expression	MYLK3
NKX2-5	upregulates-expression	ANK2
NKX2-5	downregulates-expression	E2F1
NKX2-5	upregulates-expression	WT1
NKX2-6	upregulates-expression	MEF2A
NKX2-6	upregulates-expression	TUBB3
NKX2-6	upregulates-expression	GJA5
NKX3-1	upregulates-expression	SRF
NKX3-1	upregulates-expression	NKX3-2
NKX3-1	upregulates-expression	IGFBP3
NKX3-2	upregulates-expression	BMP4
NKX3-2	upregulates-expression	GDF5
NKX3-2	upregulates-expression	WNT5A
NKX6-2	upregulates-expression	IGF1
NONO	downregulates-expression	PGR
NPAS1	downregulates-expression	ARNT
NPAS1	downregulates-expression	ARNT2
NR0B1	downregulates-expression	HSD3B1
NR0B1	downregulates-expression	PPARGC1A
NR0B2	upregulates-expression	CDX1
NR0B2	upregulates-expression	MMP9
NR0B2	downregulates-expression	HNF4G
NR0B2	upregulates-expression	NR1I3
NR0B2	upregulates-expression	STRA8
NR0B2	downregulates-expression	SMAD7
NR0B2	downregulates-expression	FOXO3
NR0B2	downregulates-expression	ACTG2
NR0B2	downregulates-expression	APOB
NR0B2	downregulates-expression	FOXO4
NR1D1	upregulates-expression	CRX
NR1D1	downregulates-expression	CDKN1A
NR1D1	upregulates-expression	NRL
NR1D1	downregulates-expression	RORC
NR1D2	downregulates-expression	APOC3
NR1H2	upregulates-expression	INS
NR1H2	upregulates-expression	PDX1
NR1H2	upregulates-expression	SLC2A2
NR1H2	upregulates-expression	GCK
NR1H2	upregulates-expression	AQP1
NR1H3	upregulates-expression	APOA1
NR1H3	downregulates-expression	LIPG
NR1H3	upregulates-expression	LDLR
NR1H3	upregulates-expression	SCARB1
NR1H3	upregulates-expression	APOA2
NR1H3	downregulates-expression	PTGS2
NR1H3	upregulates-expression	SCD5
NR1H3	upregulates-expression	F2RL3
NR1H4	downregulates-expression	TNF
NR1H4	downregulates-expression	NR1H3
NR1H4	downregulates-expression	NOS2
NR1H4	upregulates-expression	MMP9
NR1H4	downregulates-expression	PTGS2
NR1H4	upregulates-expression	PCK2
NR1H4	upregulates-expression	AKR1C2
NR1H4	downregulates-expression	TIMP2
NR1H4	downregulates-expression	COL1A1
NR1H4	downregulates-expression	ACTG2
NR1H4	upregulates-expression	ABCA1
NR1H4	downregulates-expression	CRP
NR1H4	upregulates-expression	FOXM1
NR1H4	downregulates-expression	ACACA
NR1H4	upregulates-expression	MUC2
NR1H4	upregulates-expression	CDX2
NR1H4	downregulates-expression	IL2
NR1H4	upregulates-expression	SDC1
NR1H4	downregulates-expression	PCSK9
NR1H4	upregulates-expression	FETUB
NR1H4	upregulates-expression	PDK4
NR1H4	downregulates-expression	THRSP
NR1H4	downregulates-expression	PKLR
NR1H4	downregulates-expression	MTTP
NR1H4	upregulates-expression	CD36
NR1I2	upregulates-expression	ABCA1
NR1I2	upregulates-expression	UGT1A6
NR1I2	upregulates-expression	ABCC3
NR1I2	downregulates-expression	SCP2
NR1I2	upregulates-expression	ABCG2
NR1I2	upregulates-expression	SCARB1
NR1I2	downregulates-expression	IL2RA
NR1I2	upregulates-expression	CYP2C18
NR1I2	upregulates-expression	SLC34A2
NR1I2	downregulates-expression	IFNG
NR1I3	upregulates-expression	ABCC3
NR1I3	upregulates-expression	ABCC4
NR1I3	upregulates-expression	ABCC6
NR1I3	upregulates-expression	SLCO1B1
NR1I3	upregulates-expression	BDNF
NR1I3	upregulates-expression	ACOX1
NR1I3	upregulates-expression	CYP2C18
NR1I3	upregulates-expression	CTSE
NR2C1	upregulates-expression	NANOG
NR2C1	upregulates-expression	MYC
NR2C2	downregulates-expression	CCNA1
NR2C2	downregulates-expression	PPARA
NR2E3	upregulates-expression	RS1
NR2F1	downregulates-expression	OPN1SW
NR2F1	upregulates-expression	LAMC1
NR2F1	upregulates-expression	LAMB1
NR2F1	upregulates-expression	GATA4
NR2F1	upregulates-expression	GATA6
NR2F1	downregulates-expression	NRL
NR2F1	upregulates-expression	HNF4A
NR2F2	upregulates-expression	PPARG
NR2F2	upregulates-expression	PGR
NR2F2	upregulates-expression	MYOD1
NR2F2	downregulates-expression	OPN1SW
NR2F2	upregulates-expression	PCK2
NR2F2	upregulates-expression	ANGPT1
NR2F6	downregulates-expression	PER1
NR3C1	upregulates-expression	FKBP5
NR3C1	upregulates-expression	FOXO1
NR3C1	upregulates-expression	ABCB1
NR3C1	downregulates-expression	TNF
NR3C1	upregulates-expression	ABCG2
NR3C1	downregulates-expression	NR3C2
NR3C1	upregulates-expression	MT1F
NR3C1	downregulates-expression	MMP3
NR3C1	downregulates-expression	TGFB1
NR3C1	upregulates-expression	ABCC2
NR3C1	downregulates-expression	GSTA2
NR3C1	upregulates-expression	IRF8
NR3C1	upregulates-expression	IFNG
NR3C1	upregulates-expression	IGFBP3
NR3C1	upregulates-expression	LAD1
NR3C1	upregulates-expression	PRKCG
NR3C1	downregulates-expression	GCH1
NR3C1	upregulates-expression	LPL
NR3C1	upregulates-expression	TNFRSF11B
NR3C1	upregulates-expression	FGG
NR3C1	upregulates-expression	TNFRSF11A
NR3C1	upregulates-expression	DHRS9
NR3C1	upregulates-expression	CCN2
NR3C1	upregulates-expression	TGFBR2
NR3C1	downregulates-expression	SFTPA1
NR3C1	upregulates-expression	SLC2A1
NR3C1	upregulates-expression	TNFSF11
NR3C1	downregulates-expression	NR1D1
NR3C1	upregulates-expression	CD40LG
NR3C1	upregulates-expression	GFAP
NR3C1	upregulates-expression	ALOX12
NR3C1	upregulates-expression	DHFR
NR3C1	upregulates-expression	CAV1
NR3C1	downregulates-expression	SERPINA6
NR3C1	upregulates-expression	HPN
NR3C1	upregulates-expression	IL17A
NR3C1	upregulates-expression	LYZ
NR3C1	downregulates-expression	NOS2
NR3C1	upregulates-expression	SHBG
NR3C1	upregulates-expression	FBXO32
NR3C1	upregulates-expression	AMACR
NR3C1	upregulates-expression	ART3
NR3C1	upregulates-expression	PIGR
NR3C1	upregulates-expression	REG1A
NR3C1	upregulates-expression	SLC1A2
NR3C1	upregulates-expression	SLC2A3
NR3C1	upregulates-expression	TGFB2
NR3C1	upregulates-expression	TGM1
NR3C1	upregulates-expression	TIMP1
NR3C1	upregulates-expression	CCR2
NR3C1	upregulates-expression	ADM
NR3C1	upregulates-expression	RHOB
NR3C1	upregulates-expression	ITGB2
NR3C1	upregulates-expression	KCNN2
NR3C1	downregulates-expression	MDK
NR3C1	upregulates-expression	SERPINB5
NR3C1	downregulates-expression	CCL5
NR3C1	downregulates-expression	UCP1
NR3C1	upregulates-expression	ASAH2
NR3C1	upregulates-expression	CTLA4
NR3C1	upregulates-expression	DPAGT1
NR3C1	upregulates-expression	EGFR
NR3C1	upregulates-expression	RARG
NR3C1	upregulates-expression	VDR
NR3C1	upregulates-expression	LCN2
NR3C2	upregulates-expression	AGT
NR3C2	upregulates-expression	TNF
NR3C2	upregulates-expression	SERPINE1
NR3C2	upregulates-expression	PTGS2
NR3C2	upregulates-expression	ACE
NR3C2	upregulates-expression	F13A1
NR3C2	downregulates-expression	NOS3
NR3C2	upregulates-expression	IL6
NR3C2	upregulates-expression	NPPA
NR3C2	upregulates-expression	TGFB1
NR3C2	upregulates-expression	SCNN1G
NR3C2	downregulates-expression	GAS6
NR3C2	upregulates-expression	LEP
NR3C2	downregulates-expression	OCLN
NR3C2	upregulates-expression	GADD45A
NR3C2	upregulates-expression	CDKN1A
NR3C2	upregulates-expression	KCNN2
NR3C2	upregulates-expression	FN1
NR3C2	downregulates-expression	UCP1
NR3C2	upregulates-expression	RARRES2
NR3C2	downregulates-expression	TJP1
NR3C2	downregulates-expression	UCP3
NR3C2	upregulates-expression	ADIPOQ
NR3C2	upregulates-expression	PGF
NR4A1	downregulates-expression	SREBF1
NR4A1	downregulates-expression	IL6
NR4A1	downregulates-expression	CCL2
NR4A1	upregulates-expression	PFKM
NR4A1	downregulates-expression	CCL3
NR4A1	downregulates-expression	UCP1
NR4A1	upregulates-expression	FOXP1
NR4A1	upregulates-expression	HDAC1
NR4A1	upregulates-expression	FOXP3
NR4A1	upregulates-expression	KAT5
NR4A1	downregulates-expression	MMP1
NR4A1	upregulates-expression	HDAC9
NR4A1	downregulates-expression	MMP9
NR4A1	upregulates-expression	BCL2
NR4A2	upregulates-expression	CYP21A2
NR4A2	upregulates-expression	DDC
NR4A2	upregulates-expression	CDKN1C
NR4A2	upregulates-expression	SLC18A2
NR4A2	upregulates-expression	TNFSF10
NR4A2	downregulates-expression	CCL2
NR4A2	downregulates-expression	IL6
NR4A2	downregulates-expression	CCL3
NR4A2	downregulates-expression	MMP3
NR4A2	downregulates-expression	MMP9
NR4A3	downregulates-expression	IL6
NR4A3	downregulates-expression	CCL2
NR4A3	downregulates-expression	IL1B
NR4A3	downregulates-expression	CCL3
NR5A1	upregulates-expression	CNR1
NR5A1	upregulates-expression	LTF
NR5A2	downregulates-expression	SAA1
NR5A2	upregulates-expression	CYP17A1
NR5A2	upregulates-expression	DIAPH2
NR5A2	downregulates-expression	FGB
NR5A2	upregulates-expression	DDC
NR5A2	upregulates-expression	SULF1
NR6A1	upregulates-expression	MOS
NRF1	upregulates-expression	UCP1
NRF1	upregulates-expression	ADIPOQ
NRF1	upregulates-expression	CIDEA
OLIG1	downregulates-expression	GFAP
OLIG2	upregulates-expression	CDKN1B
OLIG3	upregulates-expression	NEUROG1
ONECUT1	upregulates-expression	FOXA1
ONECUT1	upregulates-expression	INS
ONECUT2	upregulates-expression	ADA
OSR1	upregulates-expression	PAX2
OTP	upregulates-expression	SLC6A3
OTP	upregulates-expression	TH
OTX1	upregulates-expression	GH1
OTX1	upregulates-expression	CGA
OTX2	upregulates-expression	CRX
OTX2	upregulates-expression	MITF
PATZ1	upregulates-expression	TPSAB1
PATZ1	upregulates-expression	FGF4
PAX1	upregulates-expression	TGFB3
PAX2	upregulates-expression	SIX1
PAX2	upregulates-expression	WNT1
PAX2	upregulates-expression	PLAAT4
PAX2	upregulates-expression	PAX8
PAX3	upregulates-expression	FOXD3
PAX3	upregulates-expression	SOX10
PAX3	upregulates-expression	CXCL14
PAX3	upregulates-expression	PAX2
PAX3	upregulates-expression	VCAN
PAX3	upregulates-expression	ST8SIA4
PAX3	downregulates-expression	BAX
PAX3	downregulates-expression	FOXG1
PAX3	downregulates-expression	CDKN1B
PAX3	upregulates-expression	SOSTDC1
PAX5	downregulates-expression	NOTCH1
PAX5	upregulates-expression	CR1
PAX5	downregulates-expression	SDC1
PAX6	upregulates-expression	SFRP2
PAX6	upregulates-expression	SFRP1
PAX6	upregulates-expression	IRX3
PAX6	upregulates-expression	CDH4
PAX6	upregulates-expression	TNC
PAX6	upregulates-expression	NKX2-1
PAX6	upregulates-expression	SLIT1
PAX6	upregulates-expression	CNBP
PAX6	upregulates-expression	SULF1
PAX6	upregulates-expression	SIX6
PAX6	upregulates-expression	TCF4
PAX6	upregulates-expression	DKK1
PAX6	upregulates-expression	CTNND1
PAX6	upregulates-expression	FUT9
PAX6	upregulates-expression	FOXE3
PAX6	upregulates-expression	GH1
PAX6	upregulates-expression	MAB21L1
PAX7	upregulates-expression	ID2
PAX8	upregulates-expression	FOXE1
PAX8	upregulates-expression	PPARG
PAX8	downregulates-expression	DUOX2
PAX8	upregulates-expression	VEGFA
PAX8	upregulates-expression	HLA-A
PAX9	upregulates-expression	BCL2
PBX1	upregulates-expression	ANXA5
PBX1	downregulates-expression	RUNX2
PDX1	downregulates-expression	CTNNB1
PDX1	upregulates-expression	CCNA2
PDX1	upregulates-expression	SSTR1
PDX1	upregulates-expression	SYT1
PDX1	downregulates-expression	VEGFA
PDX1	upregulates-expression	CLU
PDX1	upregulates-expression	AFP
PGR	upregulates-expression	STAT5A
PGR	upregulates-expression	SPP1
PGR	upregulates-expression	ACTG2
PGR	downregulates-expression	LTF
PGR	upregulates-expression	LHCGR
PGR	upregulates-expression	NR3C2
PGR	upregulates-expression	SNAP25
PGR	upregulates-expression	ITGA6
PGR	upregulates-expression	MBP
PGR	upregulates-expression	RB1
PGR	upregulates-expression	ADCYAP1
PGR	downregulates-expression	JUNB
PGR	upregulates-expression	SLC5A1
PGR	downregulates-expression	TFF1
PGR	upregulates-expression	TIMP3
PGR	downregulates-expression	VCAM1
PGR	downregulates-expression	FOSL1
PGR	upregulates-expression	RGCC
PGR	upregulates-expression	PARP1
PGR	upregulates-expression	CTSV
PGR	upregulates-expression	OGG1
PGR	upregulates-expression	S100G
PGR	upregulates-expression	PAPPA
PGR	upregulates-expression	COMT
PGR	upregulates-expression	GSTM2
PGR	upregulates-expression	PIBF1
PGR	downregulates-expression	GAPDH
PGR	upregulates-expression	CYP1A1
PGR	upregulates-expression	SERPINE1
PGR	downregulates-expression	PLA2G4A
PGR	upregulates-expression	GIP
PGR	upregulates-expression	VDR
PGR	upregulates-expression	GFAP
PGR	upregulates-expression	GH1
PGR	upregulates-expression	ACP3
PGR	upregulates-expression	LCP1
PGR	upregulates-expression	CCN1
PGR	upregulates-expression	STRA6
PGR	upregulates-expression	CRABP2
PGR	upregulates-expression	CDK2AP1
PHOX2B	upregulates-expression	ISL1
PHOX2B	downregulates-expression	PAX6
PHOX2B	downregulates-expression	OLIG2
PITX1	upregulates-expression	SHROOM3
PITX2	upregulates-expression	LEFTY2
PITX2	downregulates-expression	SP7
PITX2	downregulates-expression	TBX6
PITX2	upregulates-expression	KRT17
PITX2	upregulates-expression	SOX17
PITX2	upregulates-expression	RHOA
PITX2	downregulates-expression	TBX5
PITX2	upregulates-expression	KRT16
PITX2	upregulates-expression	GSC
PITX2	downregulates-expression	TBX2
PITX2	upregulates-expression	MYH9
PITX2	upregulates-expression	RAC1
PITX2	upregulates-expression	TCF21
PITX2	upregulates-expression	TRIO
PITX3	upregulates-expression	KLHL1
PITX3	downregulates-expression	NES
PITX3	downregulates-expression	SOX2
PKNOX1	upregulates-expression	HOXB2
PKNOX1	upregulates-expression	GATA1
PKNOX1	downregulates-expression	PAX3
PKNOX1	upregulates-expression	BCL2L1
PKNOX1	upregulates-expression	ALDH1A2
PLAG1	upregulates-expression	CTNNB1
PLAGL1	upregulates-expression	CDKN1C
POU1F1	upregulates-expression	CASP3
POU1F1	upregulates-expression	LEP
POU2F1	upregulates-expression	POU2F2
POU2F1	downregulates-expression	SELE
POU2F1	upregulates-expression	HBB
POU2F1	upregulates-expression	ATP6V1E1
POU2F1	upregulates-expression	LEP
POU2F1	upregulates-expression	FGFR2
POU2F1	upregulates-expression	PAX3
POU2F2	upregulates-expression	CSN2
POU2F3	upregulates-expression	KRT10
POU3F1	upregulates-expression	EGR2
POU3F1	downregulates-expression	MMP9
POU3F2	upregulates-expression	KITLG
POU3F2	upregulates-expression	EGR2
POU3F2	upregulates-expression	TDO2
POU3F3	upregulates-expression	EGR2
POU3F4	downregulates-expression	POU5F1
POU4F1	upregulates-expression	POU4F3
POU4F1	upregulates-expression	TH
POU4F2	upregulates-expression	SHH
POU4F2	downregulates-expression	NR4A2
POU4F2	upregulates-expression	EOMES
POU4F2	upregulates-expression	MSTN
POU5F1	upregulates-expression	MMP9
POU5F1	upregulates-expression	MMP13
POU5F1	upregulates-expression	ZIC3
POU5F1	downregulates-expression	NES
POU5F1	downregulates-expression	SLC22A3
PPARG	upregulates-expression	PPARA
PPARA	upregulates-expression	PPARG
PPARA	upregulates-expression	ACOT2
PPARA	upregulates-expression	SLC15A1
PPARA	upregulates-expression	HMGCR
PPARA	upregulates-expression	CCL2
PPARA	upregulates-expression	UCP2
PPARA	upregulates-expression	CAT
PPARA	upregulates-expression	EHHADH
PPARA	downregulates-expression	TSPO
PPARA	upregulates-expression	CXCL8
PPARA	upregulates-expression	NPC1
PPARA	downregulates-expression	FOS
PPARA	upregulates-expression	SLC2A2
PPARA	upregulates-expression	SLC22A3
PPARA	upregulates-expression	NR1I3
PPARA	upregulates-expression	ABCB4
PPARA	upregulates-expression	CYP4A22
PPARA	downregulates-expression	CYBA
PPARA	downregulates-expression	CASP3
PPARA	upregulates-expression	IL4
PPARA	downregulates-expression	ITGB5
PPARA	upregulates-expression	HSD17B4
PPARA	downregulates-expression	CSN2
PPARA	upregulates-expression	SLC16A7
PPARA	upregulates-expression	IL10
PPARA	downregulates-expression	PCSK9
PPARA	upregulates-expression	ELOVL1
PPARA	upregulates-expression	ALDH3A2
PPARA	upregulates-expression	AGTR1
PPARA	downregulates-expression	CX3CL1
PPARA	upregulates-expression	IL5
PPARA	upregulates-expression	FDPS
PPARA	downregulates-expression	CYP4F12
PPARA	downregulates-expression	IL17A
PPARA	downregulates-expression	BSG
PPARA	upregulates-expression	CASP2
PPARA	downregulates-expression	KCNIP2
PPARA	upregulates-expression	CPOX
PPARA	upregulates-expression	AQP7
PPARA	upregulates-expression	PCSK5
PPARA	upregulates-expression	LDLR
PPARA	upregulates-expression	PRKAA1
PPARA	upregulates-expression	SLC22A1
PPARA	downregulates-expression	CYP27B1
PPARA	upregulates-expression	TLR2
PPARA	upregulates-expression	UROD
PPARA	upregulates-expression	CYP4X1
PPARA	upregulates-expression	NKX6-1
PPARA	upregulates-expression	ACOT13
PPARA	upregulates-expression	ACE
PPARA	upregulates-expression	MYL7
PPARA	downregulates-expression	CCNB1
PPARA	downregulates-expression	ABCC1
PPARA	upregulates-expression	MAFA
PPARA	upregulates-expression	ALAD
PPARA	upregulates-expression	PPOX
PPARA	upregulates-expression	CCL5
PPARA	upregulates-expression	APP
PPARA	downregulates-expression	TLR4
PPARA	upregulates-expression	UROS
PPARA	upregulates-expression	BAX
PPARA	upregulates-expression	FURIN
PPARA	upregulates-expression	FOXP3
PPARD	upregulates-expression	PDPK1
PPARD	upregulates-expression	ILK
PPARD	upregulates-expression	PPARA
PPARD	upregulates-expression	PPARG
PPARD	upregulates-expression	FN1
PPARD	upregulates-expression	CTSE
PPARD	downregulates-expression	INS
PPARD	downregulates-expression	F3
PPARD	upregulates-expression	CD36
PPARD	upregulates-expression	ACOX1
PPARD	upregulates-expression	FABP4
PPARD	downregulates-expression	CCL2
PPARD	downregulates-expression	SLC2A1
PPARD	downregulates-expression	VCAM1
PPARD	upregulates-expression	BCL2L1
PPARD	downregulates-expression	SREBF1
PPARD	upregulates-expression	UCP1
PPARD	upregulates-expression	ACSL6
PPARD	upregulates-expression	ACADL
PPARD	upregulates-expression	TWIST1
PPARD	upregulates-expression	CEBPB
PPARD	downregulates-expression	APOM
PPARD	upregulates-expression	SOD2
PPARD	upregulates-expression	CRYBA1
PPARD	upregulates-expression	CNR1
PPARD	downregulates-expression	IHH
PPARD	upregulates-expression	BCL2
PPARD	upregulates-expression	SCARB2
PPARD	downregulates-expression	FASN
PPARD	upregulates-expression	UBC
PPARD	downregulates-expression	ACACA
PPARD	downregulates-expression	MYOD1
PPARD	downregulates-expression	PTK2
PPARD	upregulates-expression	RGS4
PPARD	upregulates-expression	ANGPT1
PPARD	downregulates-expression	IL17A
PPARD	upregulates-expression	RAB9A
PPARD	downregulates-expression	APOB
PPARD	downregulates-expression	ACTG2
PPARD	upregulates-expression	GPAM
PPARD	downregulates-expression	IL6
PPARD	upregulates-expression	GPAT4
PPARG	downregulates-expression	HSD11B1
PPARG	downregulates-expression	MMP2
PPARG	upregulates-expression	FAS
PPARG	downregulates-expression	CCR2
PPARG	downregulates-expression	CCL2
PPARG	upregulates-expression	LEPR
PPARG	downregulates-expression	PTPN11
PPARG	upregulates-expression	NDRG1
PPARG	downregulates-expression	CX3CR1
PPARG	upregulates-expression	ABCG1
PPARG	upregulates-expression	GSTA2
PPARG	upregulates-expression	SCD
PPARG	downregulates-expression	IGF1
PPARG	upregulates-expression	MRC1
PPARG	upregulates-expression	FABP1
PPARG	downregulates-expression	STAT3
PPARG	upregulates-expression	DGAT1
PPARG	upregulates-expression	CD1A
PPARG	upregulates-expression	IRS1
PPARG	downregulates-expression	APP
PPARG	upregulates-expression	NFKBIA
PPARG	downregulates-expression	IL5
PPARG	downregulates-expression	PDK4
PPARG	upregulates-expression	MTTP
PPARG	downregulates-expression	MSR1
PPARG	upregulates-expression	GPIHBP1
PPARG	upregulates-expression	ARRDC3
PPARG	upregulates-expression	SOD2
PPARG	downregulates-expression	STAT5A
PPARG	upregulates-expression	GPX3
PPARG	upregulates-expression	HSPA1A
PPARG	upregulates-expression	PLIN5
PPARG	upregulates-expression	KL
PPARG	downregulates-expression	ACTG2
PPARG	upregulates-expression	AQP7
PPARG	downregulates-expression	MMP13
PPARG	downregulates-expression	CFD
PPARG	downregulates-expression	CXCL11
PPARG	upregulates-expression	SLC9A3
PPARG	downregulates-expression	TBXA2R
PPARG	upregulates-expression	APOA1
PPARG	upregulates-expression	UPK2
PPARG	upregulates-expression	SLC27A4
PPARG	upregulates-expression	CD14
PPARG	downregulates-expression	CYBA
PPARG	downregulates-expression	CSN2
PPARG	downregulates-expression	CCR7
PPARG	upregulates-expression	FLG
PPARG	upregulates-expression	CGB8
PPARG	downregulates-expression	PDGFRA
PPARG	downregulates-expression	NFATC1
PPARG	upregulates-expression	LORICRIN
PPARG	upregulates-expression	AQP1
PPARG	upregulates-expression	DDAH2
PPARG	downregulates-expression	AR
PPARG	downregulates-expression	PCNA
PPARG	downregulates-expression	ADAMTS4
PPARG	upregulates-expression	CD44
PPARG	upregulates-expression	CYP2J2
PPARG	upregulates-expression	PAPPA
PPARG	upregulates-expression	UPK1A
PPARG	upregulates-expression	PPARGC1B
PPARG	upregulates-expression	APOA2
PPARG	downregulates-expression	COL3A1
PPARG	downregulates-expression	PON2
PPARG	upregulates-expression	CYP26B1
PPARG	upregulates-expression	ALOXE3
PPARG	downregulates-expression	S100A12
PPARG	downregulates-expression	CCL3
PPARG	upregulates-expression	TYR
PPARG	upregulates-expression	UPK3A
PPARG	upregulates-expression	GSTZ1
PPARG	upregulates-expression	CD69
PPARG	upregulates-expression	PDGFRB
PPARG	upregulates-expression	IGFBP1
PPARG	upregulates-expression	ACE
PPARG	upregulates-expression	ASS1
PPARG	upregulates-expression	G6PC1
PPARG	downregulates-expression	MYOG
PPARG	upregulates-expression	S100A2
PPARG	upregulates-expression	NFKBIB
PPARG	upregulates-expression	CES3
PPARG	downregulates-expression	MYD88
PPARG	upregulates-expression	FXN
PPARG	downregulates-expression	ORM1
PPARG	upregulates-expression	CCNA2
PPARG	upregulates-expression	DUSP1
PPARG	downregulates-expression	MUC5AC
PPARG	upregulates-expression	KMT5A
PPARG	downregulates-expression	MMP12
PPARG	downregulates-expression	MYOD1
PPARG	downregulates-expression	CYP3A7
PPARG	downregulates-expression	COL10A1
PPARG	upregulates-expression	PDE3B
PPARG	upregulates-expression	APOM
PPARG	downregulates-expression	TLR2
PPARG	upregulates-expression	CD86
PPARG	upregulates-expression	CTSS
PPARG	upregulates-expression	FOXP3
PPARG	upregulates-expression	NOCT
PPARG	upregulates-expression	GPAT4
PPARG	upregulates-expression	GPAM
PPARG	downregulates-expression	PPP1R14A
PPARG	upregulates-expression	RBP5
PPARG	upregulates-expression	APMAP
PPP1R13L	downregulates-expression	BAX
PRDM1	upregulates-expression	XBP1
PRDM1	downregulates-expression	NR5A2
PRDM1	downregulates-expression	PRKDC
PRDM1	downregulates-expression	XRCC6
PRDM1	downregulates-expression	STAT6
PRDM1	downregulates-expression	RSAD2
PRDM1	upregulates-expression	GZMB
PRDM1	downregulates-expression	ESR1
PRDM1	downregulates-expression	CHRD
PRDM16	upregulates-expression	DIO2
PRDM2	upregulates-expression	NFATC1
PRDM8	downregulates-expression	CYP17A1
PROP1	upregulates-expression	PRL
PROP1	upregulates-expression	CASP3
PROP1	upregulates-expression	TLE2
PROX1	upregulates-expression	ITGA9
PROX1	downregulates-expression	PCK2
PTF1A	upregulates-expression	PDYN
PTF1A	upregulates-expression	PNOC
PTF1A	upregulates-expression	GAL
PTF1A	upregulates-expression	NPY
PTF1A	upregulates-expression	PENK
PTF1A	upregulates-expression	SST
PURA	upregulates-expression	PDGFA
PURA	upregulates-expression	GATA2
PURA	upregulates-expression	ST6GAL2
PURB	downregulates-expression	GNRH1
RARA	downregulates-expression	PPARG
RARA	upregulates-expression	CD38
RARA	upregulates-expression	FGF2
RARA	upregulates-expression	FOXP3
RARA	upregulates-expression	SOX9
RARA	upregulates-expression	TGM2
RARA	upregulates-expression	FOS
RARA	upregulates-expression	GDNF
RARA	downregulates-expression	PTGS2
RARA	downregulates-expression	ACTG2
RARA	upregulates-expression	CXCL8
RARA	upregulates-expression	KRT4
RARA	upregulates-expression	MUC4
RARA	upregulates-expression	MMP2
RARA	upregulates-expression	MUC5B
RARA	upregulates-expression	NFATC1
RARA	upregulates-expression	F2R
RARA	upregulates-expression	DUSP1
RARA	upregulates-expression	TGFB2
RARA	upregulates-expression	IFNGR1
RARA	downregulates-expression	RPSA
RARA	upregulates-expression	FGF8
RARA	upregulates-expression	ITGB2
RARA	upregulates-expression	MAFB
RARA	upregulates-expression	KRT13
RARA	downregulates-expression	APP
RARB	upregulates-expression	IGFBP3
RARB	upregulates-expression	APOA1
RARB	upregulates-expression	ISL1
RARB	upregulates-expression	PPP1R1B
RARB	downregulates-expression	DES
RARB	upregulates-expression	ADAM10
RARB	downregulates-expression	CA2
RARG	downregulates-expression	NANOG
RARG	upregulates-expression	EGFR
RARG	upregulates-expression	DUSP1
RARG	downregulates-expression	KRT5
RARG	downregulates-expression	POU5F1
RARG	upregulates-expression	TSLP
RARG	upregulates-expression	ACAN
RARG	upregulates-expression	CNR1
RBPJ	upregulates-expression	DUSP1
RBPJ	downregulates-expression	NCOR2
RBPJ	upregulates-expression	EFNA2
RBPJ	upregulates-expression	CYP26A1
RBPJ	upregulates-expression	MMP9
RBPJ	downregulates-expression	TP53
RBPJ	downregulates-expression	EPHA3
RBPJ	upregulates-expression	ESR1
RBPJ	downregulates-expression	CEBPZ
REL	upregulates-expression	FOS
REL	upregulates-expression	TNFRSF10A
REL	upregulates-expression	PLAU
REL	upregulates-expression	E2F3
REL	upregulates-expression	ALCAM
REL	upregulates-expression	SP1
REL	upregulates-expression	FCER2
REL	upregulates-expression	BIRC2
REL	upregulates-expression	HLA-A
REL	upregulates-expression	STAT4
REL	upregulates-expression	TNFRSF10D
REL	upregulates-expression	CLSPN
REL	upregulates-expression	CCL4
REL	upregulates-expression	IL3
REL	upregulates-expression	TERT
REL	downregulates-expression	IL15
RELA	upregulates-expression	EIF2AK2
RELA	upregulates-expression	SMAD7
RELA	upregulates-expression	JUN
RELA	downregulates-expression	CASP8
RELA	upregulates-expression	FOSL1
RELA	upregulates-expression	CAV1
RELA	upregulates-expression	CYBB
RELA	upregulates-expression	CYBA
RELA	upregulates-expression	PGF
RELA	upregulates-expression	GALK1
RELA	downregulates-expression	CYP1A2
RELA	upregulates-expression	SNAI2
RELA	upregulates-expression	P2RY2
RELB	upregulates-expression	AHR
RELB	upregulates-expression	SOD2
RELB	upregulates-expression	CD80
RELB	upregulates-expression	CD86
RELB	upregulates-expression	BCL2
REST	downregulates-expression	SNAP25
REST	downregulates-expression	SYT4
REST	downregulates-expression	ADCYAP1
REST	upregulates-expression	MAD2L1
